cdate,cp,pctlead,slope2,slope3,slope4,slope5,slope6,slope7,slope8,slope9,dow,moy,pred_linr,pred_logr,tf10,tf11,tf12
2009-02-03,838.510000,-0.749000,0.759000,-0.266300,-1.066900,-0.171100,0.038400,0.111300,0.163800,-0.022900,0.020000,0.020000,0.049227,0.470725,0.469658,0.470372,0.427214
2009-02-04,832.230000,1.636600,0.406400,0.254400,-0.388600,-1.004500,-0.267400,-0.073700,0.004200,0.062600,0.030000,0.020000,0.098653,0.465740,0.466463,0.464906,0.476173
2009-02-05,845.850000,2.689600,0.437400,0.811000,0.597500,0.017000,-0.563300,0.002400,0.137800,0.183600,0.040000,0.020000,-0.087303,0.494450,0.498924,0.493416,0.501260
2009-02-06,868.600000,0.148500,2.121400,1.181500,1.275000,1.014600,0.465800,-0.093300,0.338800,0.421400,0.050000,0.020000,-0.144966,0.510235,0.500822,0.511565,0.544933
2009-02-09,869.890000,-4.912100,1.382800,1.457200,0.918500,1.044600,0.866300,0.419000,-0.062200,0.317100,0.010000,0.020000,-0.046300,0.501670,0.500037,0.501919,0.536932
2009-02-10,827.160000,0.795500,-2.441900,-0.728500,-0.148600,-0.267500,0.033800,0.021700,-0.267000,-0.619200,0.020000,0.020000,0.290939,0.575346,0.580321,0.574734,0.534975
2009-02-11,833.740000,0.173900,-2.176500,-1.377400,-0.356200,0.035600,-0.093900,0.140300,0.116600,-0.150600,0.030000,0.020000,0.138425,0.558306,0.561847,0.557783,0.537687
2009-02-12,835.190000,-0.999800,0.481100,-1.390200,-0.992600,-0.251700,0.058300,-0.056200,0.144400,0.122900,0.040000,0.020000,-0.023767,0.493248,0.488974,0.493443,0.465650
2009-02-13,826.840000,-4.555900,-0.415200,-0.012800,-1.295500,-0.996000,-0.375600,-0.091200,-0.173200,0.018500,0.050000,0.020000,0.195363,0.483708,0.485445,0.482652,0.483135
2009-02-17,789.170000,-0.095000,-2.847800,-1.818300,-1.156500,-1.963000,-1.594300,-0.968800,-0.643000,-0.655400,0.020000,0.020000,0.343841,0.578386,0.582102,0.577443,0.606976
2009-02-18,788.420000,-1.202400,-2.435400,-1.945200,-1.398900,-0.951100,-1.662500,-1.389500,-0.865000,-0.585300,0.030000,0.020000,0.305280,0.635664,0.632150,0.636149,0.626833
2009-02-19,778.940000,-1.141300,-0.652700,-2.032700,-1.767000,-1.363700,-0.993800,-1.601400,-1.369000,-0.902000,0.040000,0.020000,0.296698,0.616988,0.607562,0.618276,0.537587
2009-02-20,770.050000,-3.469900,-1.185900,-0.818000,-1.816400,-1.647700,-1.330000,-1.015800,-1.548000,-1.346400,0.050000,0.020000,0.278485,0.575166,0.583080,0.573704,0.527215
2009-02-23,743.330000,4.010300,-2.353000,-1.967000,-1.488000,-2.157900,-1.955800,-1.634300,-1.316900,-1.759500,0.010000,0.020000,0.416278,0.623313,0.626520,0.622824,0.612853
2009-02-24,773.140000,-1.065800,0.203800,-0.253700,-0.498500,-0.415900,-1.156600,-1.134400,-0.961100,-0.756700,0.020000,0.020000,0.105767,0.586620,0.584609,0.586955,0.544319
2009-02-25,764.900000,-1.578000,1.402400,-0.225700,-0.460100,-0.614000,-0.525500,-1.145400,-1.127400,-0.973700,0.030000,0.020000,0.089064,0.567657,0.561811,0.568542,0.497516
2009-02-26,752.830000,-2.356400,-1.338200,0.414700,-0.567500,-0.686300,-0.776500,-0.676500,-1.201300,-1.178700,0.040000,0.020000,0.301010,0.591510,0.598606,0.590502,0.570479
2009-02-27,735.090000,-4.662000,-2.003500,-1.689000,-0.272300,-0.927500,-0.966000,-1.002800,-0.885600,-1.330500,0.050000,0.020000,0.210152,0.624837,0.627773,0.624675,0.593371
2009-03-02,700.820000,-0.640700,-3.622100,-2.927700,-2.448500,-1.140700,-1.548700,-1.490800,-1.455400,-1.297800,0.010000,0.030000,0.489142,0.675544,0.674502,0.675965,0.646328
2009-03-03,696.330000,2.375300,-2.774200,-2.649800,-2.376700,-2.104400,-1.062600,-1.426900,-1.391600,-1.371300,0.020000,0.030000,0.554232,0.626688,0.623237,0.627124,0.613393
2009-03-04,712.870000,-4.253200,0.855100,-1.053100,-1.404500,-1.446100,-1.381400,-0.593100,-0.972600,-0.993600,0.030000,0.030000,-0.097761,0.489357,0.500793,0.487210,0.419224
2009-03-05,682.550000,0.121600,-0.987500,-0.873400,-1.881400,-1.992300,-1.923800,-1.795500,-1.044600,-1.333500,0.040000,0.030000,0.428165,0.592336,0.587980,0.592633,0.535630
2009-03-06,683.380000,-1.002400,-2.159000,-0.623000,-0.628400,-1.487700,-1.649200,-1.642300,-1.566800,-0.922000,0.050000,0.030000,0.375572,0.648213,0.647256,0.648376,0.612982
2009-03-09,676.530000,6.366300,-0.442700,-1.779200,-0.718600,-0.703700,-1.410200,-1.561100,-1.566700,-1.508300,0.010000,0.030000,0.101753,0.641181,0.640906,0.641709,0.575905
2009-03-10,719.600000,0.244600,2.594300,1.781700,0.243700,0.669700,0.450200,-0.317900,-0.592600,-0.712300,0.020000,0.030000,0.034317,0.520108,0.515715,0.520917,0.510673
2009-03-11,721.360000,4.072900,3.111100,1.793600,1.385600,0.243700,0.596500,0.419800,-0.245500,-0.497300,0.030000,0.030000,-0.262332,0.441497,0.449099,0.440291,0.501680
2009-03-12,750.740000,0.773900,2.115300,3.386000,2.348500,1.920000,0.894400,1.099900,0.884600,0.246700,0.040000,0.030000,-0.239644,0.448181,0.455753,0.447139,0.501936
2009-03-13,756.550000,-0.351600,2.334700,1.658000,2.714200,2.018600,1.717700,0.875200,1.055800,0.870800,0.050000,0.030000,-0.291765,0.477915,0.470257,0.479267,0.488129
2009-03-16,753.890000,3.214000,0.208600,1.438600,1.149700,2.089600,1.610300,1.409300,0.714100,0.891400,0.010000,0.030000,-0.081004,0.483779,0.486387,0.483539,0.478979
2009-03-17,778.120000,2.085800,1.408000,1.196400,1.867500,1.556100,2.267500,1.837200,1.636400,1.000300,0.020000,0.030000,-0.196550,0.400158,0.400356,0.399955,0.383172
2009-03-18,794.350000,-1.297900,2.573000,1.624900,1.414600,1.903900,1.641100,2.233700,1.864700,1.685100,0.030000,0.030000,-0.508939,0.335116,0.342148,0.333514,0.388274
2009-03-19,784.040000,-1.976900,0.375100,1.279400,0.883800,0.861100,1.357400,1.207000,1.774500,1.494500,0.040000,0.030000,0.034116,0.416402,0.409321,0.416774,0.376088
2009-03-20,768.540000,7.075800,-1.662400,-0.408200,0.468800,0.309100,0.384000,0.875900,0.801300,1.347700,0.050000,0.030000,-0.035281,0.484255,0.487061,0.483327,0.439387
2009-03-23,822.920000,-2.041500,2.443000,1.202700,1.413300,1.748500,1.411600,1.322400,1.635700,1.490800,0.010000,0.030000,-0.318753,0.399423,0.394253,0.399832,0.421647
2009-03-24,806.120000,0.962600,2.306900,0.920900,0.369900,0.704200,1.098600,0.900000,0.884000,1.208200,0.020000,0.030000,-0.181641,0.404068,0.399019,0.404187,0.402689
2009-03-25,813.880000,2.332000,-0.558000,1.856000,0.929200,0.488800,0.746600,1.077400,0.906900,0.892000,0.030000,0.030000,0.095053,0.448445,0.452931,0.447264,0.408818
2009-03-26,832.860000,-2.031600,1.623800,0.405200,1.963500,1.207100,0.797600,0.973600,1.233700,1.066600,0.040000,0.030000,-0.408213,0.438260,0.438749,0.438002,0.432285
2009-03-27,815.940000,-3.481900,0.124900,0.398800,-0.213500,1.158400,0.656300,0.382500,0.587400,0.859800,0.050000,0.030000,0.042052,0.511018,0.503157,0.511941,0.499870
2009-03-30,787.530000,1.313000,-2.827000,-1.081500,-0.572000,-0.872500,0.389200,0.061800,-0.106000,0.130200,0.010000,0.030000,0.431070,0.552641,0.550130,0.552764,0.524531
2009-03-31,797.870000,1.655700,-1.139800,-1.457100,-0.495000,-0.203800,-0.516000,0.516600,0.214600,0.048700,0.020000,0.030000,-0.133325,0.485776,0.498726,0.483581,0.523124
2009-04-01,811.080000,2.872700,1.463700,-0.202800,-0.678000,-0.069200,0.102100,-0.209000,0.655700,0.372600,0.030000,0.040000,0.045435,0.469530,0.457385,0.470825,0.417664
2009-04-02,834.380000,0.973200,2.218800,1.917500,0.570700,0.037600,0.420100,0.496400,0.176300,0.899100,0.040000,0.040000,-0.138367,0.418520,0.418815,0.417774,0.447456
2009-04-03,842.500000,-0.833200,1.873700,1.793800,1.672900,0.652000,0.197200,0.500200,0.556600,0.266700,0.050000,0.040000,-0.255231,0.451340,0.456318,0.450419,0.489691
2009-04-06,835.480000,-2.385500,0.065600,0.971200,1.131700,1.163500,0.398100,0.045800,0.329400,0.398300,0.010000,0.040000,0.061245,0.550783,0.544239,0.552013,0.519657
2009-04-07,815.550000,1.178300,-1.632300,-0.755200,0.134300,0.427200,0.567600,-0.006800,-0.264700,0.022600,0.020000,0.040000,0.206693,0.587335,0.583484,0.588224,0.545757
2009-04-08,825.160000,3.805300,-0.629000,-0.700300,-0.277800,0.339000,0.549700,0.653100,0.140800,-0.104500,0.030000,0.040000,-0.009100,0.499782,0.506366,0.498804,0.494543
2009-04-09,856.560000,0.253300,2.438600,0.844100,0.421900,0.531200,0.907900,1.008300,1.043000,0.548500,0.040000,0.040000,-0.250770,0.386940,0.388521,0.386181,0.388218
2009-04-13,858.730000,-2.006400,1.957100,1.699700,0.692800,0.387200,0.483700,0.812000,0.911200,0.952200,0.010000,0.040000,-0.141304,0.398347,0.398862,0.397635,0.424618
2009-04-14,841.500000,1.254900,-0.885800,0.639100,0.767300,0.143400,-0.019900,0.121200,0.453400,0.580100,0.020000,0.040000,0.127069,0.519563,0.517340,0.519694,0.465157
2009-04-15,852.060000,1.553900,-0.393800,-0.176300,0.789100,0.862300,0.328300,0.162400,0.262800,0.541900,0.030000,0.040000,-0.038053,0.545099,0.541488,0.545785,0.518690
2009-04-16,865.300000,0.496900,1.385800,0.256800,0.255700,0.939100,0.975600,0.504200,0.337800,0.407200,0.040000,0.040000,-0.114632,0.482407,0.478340,0.482944,0.487181
2009-04-17,869.600000,-4.279000,1.011000,1.086200,0.317100,0.304200,0.864000,0.905500,0.502900,0.355600,0.050000,0.040000,-0.069975,0.431202,0.435826,0.430083,0.446784
2009-04-20,832.390000,2.125200,-1.933600,-0.766200,-0.266400,-0.618200,-0.472100,0.121000,0.247600,-0.040600,0.010000,0.040000,0.169697,0.517176,0.522805,0.516102,0.512804
2009-04-21,850.080000,-0.768200,-1.160200,-0.596400,-0.057900,0.201000,-0.169200,-0.108500,0.365100,0.451300,0.020000,0.040000,0.127966,0.544209,0.539054,0.544875,0.521397
2009-04-22,843.550000,0.992200,0.658900,-1.031300,-0.640500,-0.199700,0.040100,-0.254900,-0.191000,0.239800,0.030000,0.040000,-0.019128,0.512636,0.506425,0.513312,0.491410
2009-04-23,851.920000,1.679700,0.108500,0.767200,-0.523400,-0.315000,-0.002700,0.174700,-0.100100,-0.060500,0.040000,0.040000,0.119845,0.482371,0.486026,0.481402,0.482316
2009-04-24,866.230000,-1.006700,1.320000,0.630400,0.991900,-0.079400,0.018200,0.237000,0.362000,0.097800,0.050000,0.040000,-0.180817,0.460230,0.463660,0.459429,0.475166
2009-04-27,857.510000,-0.274100,0.324300,0.542000,0.217300,0.588400,-0.237000,-0.130500,0.079700,0.208200,0.010000,0.040000,0.017764,0.528955,0.526443,0.529328,0.538789
2009-04-28,855.160000,2.161000,-0.646400,0.125600,0.338400,0.118800,0.444300,-0.242400,-0.148500,0.040300,0.020000,0.040000,0.240545,0.563408,0.555607,0.564669,0.535119
2009-04-29,873.640000,-0.095000,0.933000,0.286500,0.629100,0.699000,0.457700,0.687700,0.059100,0.108300,0.030000,0.040000,-0.232574,0.475641,0.483950,0.474420,0.503807
2009-04-30,872.810000,0.539600,1.010600,0.588100,0.190200,0.483000,0.565200,0.377500,0.588300,0.041700,0.040000,0.040000,-0.008725,0.472691,0.470645,0.472807,0.477059
2009-05-01,877.520000,3.386800,0.221700,0.852100,0.575100,0.260300,0.492000,0.561000,0.397800,0.582400,0.050000,0.050000,-0.026165,0.471771,0.473475,0.471207,0.454477
2009-05-04,907.240000,-0.379200,1.929100,1.264300,1.474800,1.133700,0.782100,0.905400,0.914800,0.732300,0.010000,0.050000,-0.269582,0.432695,0.434110,0.432388,0.457479
2009-05-05,903.800000,1.740400,1.451100,1.152700,0.846900,1.096700,0.875000,0.611100,0.739700,0.766000,0.020000,0.050000,-0.095854,0.464528,0.459554,0.465151,0.475115
2009-05-06,919.530000,-1.320200,0.674000,1.538500,1.294900,1.024100,1.202200,0.998800,0.754200,0.852200,0.030000,0.050000,-0.056811,0.458501,0.458414,0.458379,0.442454
2009-05-07,907.390000,2.406900,0.196500,0.005500,0.821100,0.765800,0.626400,0.834100,0.700800,0.516100,0.040000,0.050000,-0.178706,0.471484,0.475708,0.470808,0.450107
2009-05-08,929.230000,-2.151200,0.528100,0.922700,0.600800,1.132200,1.036200,0.879900,1.030000,0.891300,0.050000,0.050000,-0.047997,0.462405,0.459008,0.462687,0.445608
2009-05-11,909.240000,-0.097900,0.100600,-0.374700,0.148400,0.043800,0.579200,0.573300,0.492600,0.667600,0.010000,0.050000,-0.026874,0.464678,0.463800,0.464511,0.461361
2009-05-12,908.350000,-2.689500,-1.148800,0.034900,-0.305900,0.099500,0.020300,0.482900,0.489400,0.426700,0.020000,0.050000,0.112725,0.491075,0.494466,0.490283,0.475522
2009-05-13,883.920000,1.035200,-1.412700,-1.677200,-0.646400,-0.784700,-0.364300,-0.366600,0.088000,0.136400,0.030000,0.050000,0.165070,0.539711,0.534976,0.540191,0.561220
2009-05-14,893.070000,-1.141000,-0.859900,-0.602200,-1.006000,-0.316500,-0.487200,-0.169000,-0.195300,0.190500,0.040000,0.050000,0.105576,0.525618,0.526177,0.525235,0.532701
2009-05-15,882.880000,3.038900,-0.058600,-0.957600,-0.738700,-1.035200,-0.453300,-0.580400,-0.289200,-0.299400,0.050000,0.050000,0.113848,0.521864,0.518368,0.522076,0.525124
2009-05-18,909.710000,-0.173700,0.928300,0.960300,0.038100,0.010500,-0.362300,0.036700,-0.135900,0.072600,0.010000,0.050000,-0.036748,0.481847,0.485761,0.481033,0.488291
2009-05-19,908.130000,-0.513100,1.389000,0.557600,0.673700,-0.004900,-0.020600,-0.335200,0.010200,-0.140200,0.020000,0.050000,-0.015315,0.508720,0.503660,0.509469,0.511945
2009-05-20,903.470000,-1.675800,-0.344400,0.756600,0.288600,0.434700,-0.090700,-0.091700,-0.357800,-0.048200,0.030000,0.050000,0.084325,0.551104,0.552584,0.551030,0.551089
2009-05-21,888.330000,-0.149700,-1.105000,-0.791900,0.151000,-0.105500,0.081900,-0.319300,-0.291300,-0.505700,0.040000,0.050000,0.158414,0.576952,0.575209,0.577507,0.556956
2009-05-22,887.000000,2.630200,-0.927700,-0.788800,-0.633100,0.091600,-0.112800,0.049100,-0.298300,-0.275800,0.050000,0.050000,0.041468,0.542069,0.546795,0.541429,0.550140
2009-05-26,910.330000,-1.897100,1.224000,0.255400,0.061300,0.013800,0.507700,0.274400,0.367700,0.024500,0.020000,0.050000,-0.008214,0.462144,0.459936,0.462251,0.450848
2009-05-27,893.060000,1.541900,0.336000,0.175800,-0.290900,-0.336200,-0.308900,0.161600,-0.000100,0.113200,0.030000,0.050000,-0.035600,0.473018,0.478172,0.471880,0.476699
2009-05-28,906.830000,1.357500,-0.194500,0.731700,0.514300,0.074900,-0.024100,-0.045700,0.332300,0.170100,0.040000,0.050000,0.110529,0.516321,0.513615,0.516587,0.488627
2009-05-29,919.140000,2.581800,1.428300,0.324000,0.885600,0.682200,0.289900,0.174500,0.130700,0.446200,0.050000,0.050000,-0.233018,0.496525,0.495089,0.496730,0.523121
2009-06-01,942.870000,0.198300,1.935500,1.798900,0.888600,1.221900,0.999000,0.620700,0.479100,0.406400,0.010000,0.060000,-0.072436,0.464052,0.461070,0.464552,0.505104
2009-06-02,944.740000,-1.373900,1.356200,1.350700,1.391600,0.747000,1.046600,0.880900,0.565900,0.446700,0.020000,0.060000,-0.137265,0.447300,0.449746,0.446916,0.456960
2009-06-03,931.760000,1.148400,-0.592100,0.447600,0.666800,0.833100,0.386900,0.694100,0.592000,0.344000,0.030000,0.060000,-0.033247,0.498989,0.503861,0.498359,0.461718
2009-06-04,942.460000,-0.251500,-0.121600,-0.014500,0.619900,0.761200,0.884100,0.495800,0.750400,0.653900,0.040000,0.060000,0.013960,0.502878,0.496838,0.503792,0.462808
2009-06-05,940.090000,-0.101100,0.442500,-0.165200,-0.074000,0.445600,0.591700,0.720400,0.401000,0.637200,0.050000,0.060000,-0.140562,0.460859,0.463371,0.460231,0.467901
2009-06-08,939.140000,0.350300,-0.176700,0.261500,-0.149200,-0.079400,0.354500,0.492500,0.617100,0.344600,0.010000,0.060000,0.109747,0.462572,0.462660,0.462244,0.451925
2009-06-09,942.430000,-0.348000,0.124400,-0.001100,0.283500,-0.049200,-0.007800,0.353800,0.474500,0.587100,0.020000,0.060000,-0.062722,0.468686,0.470061,0.468184,0.467565
2009-06-10,939.150000,0.611200,0.000500,-0.033300,-0.088000,0.157100,-0.099200,-0.056500,0.266000,0.382900,0.030000,0.060000,0.040035,0.511556,0.507570,0.512009,0.512641
2009-06-11,944.890000,0.139700,0.130600,0.203400,0.127500,0.051600,0.232500,0.002300,0.026800,0.304100,0.040000,0.060000,0.056304,0.512885,0.509305,0.513306,0.511153
2009-06-12,946.210000,-2.376900,0.373300,0.133600,0.187400,0.129900,0.066300,0.219100,0.019500,0.039400,0.050000,0.060000,-0.083118,0.495060,0.498854,0.494427,0.507805
2009-06-15,923.720000,-1.272000,-1.132100,-0.548200,-0.498400,-0.328300,-0.290500,-0.285000,-0.106900,-0.248800,0.010000,0.060000,0.221354,0.546796,0.545303,0.547066,0.546124
2009-06-16,911.970000,-0.138200,-1.865200,-1.183400,-0.729300,-0.652800,-0.484500,-0.429500,-0.407200,-0.234800,0.020000,0.060000,0.241528,0.568694,0.568305,0.568792,0.578444
2009-06-17,910.710000,0.841100,-0.713800,-1.292600,-0.925600,-0.613300,-0.568800,-0.436100,-0.393900,-0.378100,0.030000,0.060000,0.094479,0.542085,0.542677,0.541970,0.542345
2009-06-18,918.370000,0.311400,0.349900,-0.195200,-0.759700,-0.575100,-0.374000,-0.370400,-0.279300,-0.259300,0.040000,0.060000,0.089031,0.509115,0.507862,0.509070,0.487161
2009-06-19,921.230000,-3.060000,0.571900,0.336700,-0.068000,-0.544700,-0.427700,-0.276700,-0.285900,-0.214300,0.050000,0.060000,0.004668,0.501311,0.503372,0.500787,0.504182
2009-06-22,893.040000,0.230700,-1.396200,-0.646600,-0.519600,-0.673500,-0.970400,-0.807000,-0.625600,-0.594400,0.010000,0.060000,0.240140,0.584051,0.584096,0.584204,0.577620
2009-06-23,895.100000,0.652400,-1.461300,-0.858900,-0.430300,-0.371700,-0.525100,-0.801800,-0.680200,-0.533000,0.020000,0.060000,0.262964,0.604891,0.601141,0.605755,0.586078
2009-06-24,900.940000,2.144400,0.439900,-0.754500,-0.482800,-0.215700,-0.202800,-0.358700,-0.622300,-0.534600,0.030000,0.060000,-0.011455,0.536828,0.537754,0.536846,0.516270
2009-06-25,920.260000,-0.147800,1.381500,1.002100,-0.026900,0.041700,0.175300,0.130400,-0.047600,-0.316600,0.040000,0.060000,-0.013888,0.473714,0.476140,0.473219,0.476537
2009-06-26,918.900000,0.906500,0.976500,0.868600,0.711400,-0.051500,0.009700,0.128600,0.095200,-0.058800,0.050000,0.060000,-0.085668,0.480142,0.483528,0.479511,0.496304
2009-06-29,927.230000,-0.853100,0.377500,0.950300,0.876100,0.749400,0.110000,0.138900,0.226500,0.186000,0.010000,0.060000,-0.012049,0.518421,0.517972,0.518680,0.510984
2009-06-30,919.320000,0.436200,0.022700,-0.034000,0.498700,0.528100,0.479400,-0.030000,0.013000,0.104800,0.020000,0.060000,0.061827,0.544071,0.538586,0.545154,0.533670
2009-07-01,923.330000,-2.914500,-0.211600,0.159900,0.083200,0.485800,0.512300,0.472900,0.028800,0.060300,0.030000,0.070000,0.011947,0.506911,0.510492,0.506522,0.498492
2009-07-02,896.420000,0.256600,-1.258400,-1.124800,-0.613200,-0.519900,-0.082100,0.020600,0.046300,-0.302800,0.040000,0.070000,0.134385,0.522664,0.525132,0.522284,0.535996
2009-07-06,898.720000,-1.968300,-1.370900,-0.757800,-0.783700,-0.442100,-0.392800,-0.034700,0.049600,0.069300,0.010000,0.070000,0.172938,0.520296,0.521763,0.519954,0.536165
2009-07-07,881.030000,-0.166900,-0.864700,-1.580600,-1.063800,-1.022400,-0.695400,-0.616300,-0.273300,-0.171900,0.020000,0.070000,0.157062,0.537044,0.533607,0.537406,0.550455
2009-07-08,879.560000,0.354700,-1.088300,-0.634000,-1.231000,-0.887700,-0.883000,-0.621900,-0.561800,-0.261900,0.030000,0.070000,0.223489,0.546916,0.546963,0.546740,0.548504
2009-07-09,882.680000,-0.402200,0.093600,-0.606800,-0.387900,-0.915900,-0.683400,-0.709300,-0.502500,-0.462400,0.040000,0.070000,0.077454,0.535178,0.533743,0.535339,0.529767
2009-07-10,879.130000,2.493400,-0.024400,-0.071900,-0.556200,-0.391100,-0.831200,-0.644000,-0.671800,-0.491800,0.050000,0.070000,0.058348,0.550481,0.552243,0.550271,0.532231
2009-07-13,901.050000,0.531600,1.031900,0.807000,0.565100,0.052700,0.087000,-0.358300,-0.255800,-0.324800,0.010000,0.070000,0.076383,0.526840,0.522498,0.527705,0.534034
2009-07-14,905.840000,2.963000,1.478200,0.862200,0.736400,0.557700,0.133600,0.151300,-0.245500,-0.167500,0.020000,0.070000,-0.163330,0.497972,0.502185,0.497592,0.534224
2009-07-15,932.680000,0.864200,1.720400,1.954700,1.381700,1.180100,0.959900,0.542300,0.506400,0.116000,0.030000,0.070000,-0.072604,0.478395,0.476815,0.478866,0.506389
2009-07-16,940.740000,-0.038300,1.862900,1.428100,1.674000,1.273400,1.124200,0.944500,0.583400,0.547100,0.040000,0.070000,-0.277296,0.451873,0.454547,0.451625,0.483645
2009-07-17,940.380000,1.143200,0.409300,1.227500,1.057400,1.325600,1.049100,0.952900,0.817300,0.511600,0.050000,0.070000,-0.083720,0.476779,0.478477,0.476659,0.461913
2009-07-20,951.130000,0.362700,0.549300,0.651400,1.202900,1.072200,1.292200,1.061100,0.975900,0.853500,0.010000,0.070000,-0.094437,0.456083,0.454699,0.456345,0.427669
2009-07-21,954.580000,-0.053400,0.745100,0.486300,0.578300,1.032700,0.951600,1.156100,0.970900,0.905100,0.020000,0.070000,-0.178937,0.433511,0.436092,0.432995,0.434704
2009-07-22,954.070000,2.329000,0.154000,0.478700,0.350800,0.451200,0.850100,0.805800,1.001800,0.854000,0.030000,0.070000,0.016231,0.448642,0.445907,0.448759,0.422035
2009-07-23,976.290000,0.304200,1.124700,0.872100,0.936100,0.744300,0.762800,1.059400,0.995800,1.148900,0.040000,0.070000,-0.235250,0.418546,0.420708,0.417886,0.422353
2009-07-24,979.260000,0.298200,1.288100,0.848200,0.728000,0.807400,0.669200,0.695600,0.962400,0.916300,0.050000,0.070000,-0.166527,0.442902,0.440141,0.443057,0.445509
2009-07-27,982.180000,-0.260600,0.300300,0.956900,0.709200,0.640700,0.721000,0.615000,0.644600,0.886500,0.010000,0.070000,0.020618,0.472699,0.469425,0.473062,0.445805
2009-07-28,979.620000,-0.456300,0.018300,0.113200,0.652200,0.514000,0.489000,0.579000,0.503800,0.542100,0.020000,0.070000,-0.072041,0.484101,0.485351,0.483934,0.459559
